work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,SE,FullTime,Data Scientist,155000,USD,155000,US,0,United States,Medium
2022,SE,FullTime,ML Engineer,235000,USD,235000,US,100,United States,Medium
2022,SE,FullTime,ML Engineer,185000,USD,185000,US,100,United States,Medium
2022,SE,FullTime,Cloud Database Engineer,190000,USD,190000,US,100,United States,Medium
2022,SE,FullTime,Cloud Database Engineer,160000,USD,160000,US,100,United States,Medium
2022,EN,FullTime,Product Data Analyst,100000,USD,100000,US,100,United States,Medium
2022,MI,FullTime,Data Engineer,130000,USD,130000,US,0,United States,Medium
2022,MI,FullTime,Data Engineer,115000,USD,115000,US,0,United States,Medium
2022,MI,FullTime,Data Scientist,75000,GBP,92350,GB,0,United Kingdom,Medium
2022,MI,FullTime,Data Scientist,55000,GBP,67723,GB,0,United Kingdom,Medium
2022,MI,FullTime,Data Engineer,105000,USD,105000,US,0,United States,Medium
2022,MI,FullTime,Data Engineer,70000,USD,70000,US,0,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,204500,USD,204500,US,0,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,142200,USD,142200,US,0,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,192000,USD,192000,US,100,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,164000,USD,164000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,185900,USD,185900,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,129300,USD,129300,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,130000,USD,130000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,75000,USD,75000,US,0,United States,Medium
2022,SE,FullTime,Data Science Manager,175000,USD,175000,US,0,United States,Medium
2022,SE,FullTime,Data Science Manager,120000,USD,120000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,167500,USD,167500,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,106500,USD,106500,US,0,United States,Medium
2022,MI,FullTime,Data Analyst,75000,USD,75000,US,100,United States,Medium
2022,MI,FullTime,Data Analyst,60000,USD,60000,US,100,United States,Medium
2022,SE,FullTime,Applied Scientist,184000,USD,184000,US,100,United States,Medium
2022,SE,FullTime,Applied Scientist,142000,USD,142000,US,100,United States,Medium
2022,MI,FullTime,Data Scientist,145000,USD,145000,US,0,United States,Medium
2022,MI,FullTime,Data Scientist,100000,USD,100000,US,0,United States,Medium
2022,MI,FullTime,Data Scientist,2500000,INR,31795,IN,100,United States,Medium
2022,SE,FullTime,Data Engineer,175000,USD,175000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,120000,USD,120000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,175000,USD,175000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,120000,USD,120000,US,0,United States,Medium
2022,EX,FullTime,Data Engineer,200000,USD,200000,US,0,United States,Medium
2022,EX,FullTime,Data Engineer,145000,USD,145000,US,0,United States,Medium
2022,MI,FullTime,Data Engineer,75000,GBP,92350,GB,100,United Kingdom,Medium
2022,MI,FullTime,Data Engineer,60000,GBP,73880,GB,100,United Kingdom,Medium
2022,SE,FullTime,Data Engineer,145000,USD,145000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,100000,USD,100000,US,0,United States,Medium
2022,SE,FullTime,Applied Scientist,192000,USD,192000,US,100,United States,Medium
2022,SE,FullTime,Applied Scientist,164000,USD,164000,US,100,United States,Medium
2022,EX,FullTime,Data Engineer,310000,USD,310000,US,100,United States,Medium
2022,EX,FullTime,Data Engineer,239000,USD,239000,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,120000,USD,120000,US,0,United States,Medium
2022,SE,FullTime,Data Analyst,95000,USD,95000,US,0,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,145000,USD,145000,US,0,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,135000,USD,135000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,100000,USD,100000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,78000,USD,78000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,70000,EUR,73546,ES,0,Spain,Medium
2022,SE,FullTime,Data Engineer,35000,EUR,36773,ES,0,Spain,Medium
2022,MI,FullTime,Data Engineer,160000,USD,160000,US,100,United States,Medium
2022,MI,FullTime,Data Engineer,120000,USD,120000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,190000,USD,190000,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,150000,USD,150000,US,0,United States,Medium
2022,MI,FullTime,Data Engineer,2800000,INR,35610,IN,50,India,Large
2022,SE,FullTime,Data Engineer,120000,USD,120000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,95000,USD,95000,US,0,United States,Medium
2022,MI,FullTime,Data Analyst,150000,USD,150000,US,0,United States,Medium
2022,MI,FullTime,Data Analyst,100000,USD,100000,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,45000,EUR,47280,ES,0,Spain,Medium
2022,SE,FullTime,Data Scientist,36000,EUR,37824,ES,0,Spain,Medium
2022,SE,FullTime,Data Analyst,115934,USD,115934,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,81666,USD,81666,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,175000,USD,175000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,140000,USD,140000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,120000,USD,120000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,95000,USD,95000,US,0,United States,Medium
2022,SE,FullTime,Research Engineer,249500,USD,249500,US,0,United States,Medium
2022,SE,FullTime,Research Engineer,149850,USD,149850,US,0,United States,Medium
2022,MI,FullTime,Analytics Engineer,122500,USD,122500,US,100,United States,Medium
2022,MI,FullTime,Analytics Engineer,100000,USD,100000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,249500,USD,249500,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,149850,USD,149850,US,0,United States,Medium
2022,EN,FullTime,Data Analyst,55000,USD,55000,US,0,United States,Medium
2022,EN,FullTime,Data Analyst,48000,USD,48000,US,0,United States,Medium
2022,SE,FullTime,Research Scientist,249500,USD,249500,US,0,United States,Medium
2022,SE,FullTime,Research Scientist,149850,USD,149850,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,190000,USD,190000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,120000,USD,120000,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,127000,USD,127000,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,104000,USD,104000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,210000,USD,210000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,150000,USD,150000,US,100,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,210000,USD,210000,US,100,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,150000,USD,150000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,210000,USD,210000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,130000,USD,130000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,182750,USD,182750,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,161500,USD,161500,US,100,United States,Medium
2022,MI,FullTime,Data Analyst,102640,USD,102640,US,100,United States,Medium
2022,MI,FullTime,Data Analyst,66100,USD,66100,US,100,United States,Medium
2022,SE,FullTime,Research Scientist,210000,USD,210000,US,100,United States,Medium
2022,SE,FullTime,Research Scientist,150000,USD,150000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,198800,USD,198800,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,122600,USD,122600,US,0,United States,Medium
2022,MI,FullTime,Data Engineer,130000,USD,130000,US,100,United States,Medium
2022,MI,FullTime,Data Engineer,80000,USD,80000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,136000,USD,136000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,104000,USD,104000,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,150000,USD,150000,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,100000,USD,100000,US,100,United States,Medium
2022,EN,FullTime,Data Engineer,160000,USD,160000,US,0,United States,Medium
2022,EN,FullTime,Data Engineer,135000,USD,135000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,216000,USD,216000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,144000,USD,144000,US,100,United States,Medium
2022,EX,FullTime,Data Scientist,159000,USD,159000,US,100,United States,Medium
2022,EX,FullTime,Data Scientist,130000,USD,130000,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,115934,USD,115934,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,81666,USD,81666,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,215000,USD,215000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,150000,USD,150000,US,100,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,246000,USD,246000,US,100,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,201000,USD,201000,US,100,United States,Medium
2022,MI,FullTime,Data Engineer,187000,USD,187000,US,100,United States,Medium
2022,MI,FullTime,Data Engineer,153000,USD,153000,US,100,United States,Medium
2022,MI,FullTime,Data Analyst,350000,GBP,430967,GB,0,United Kingdom,Medium
2022,MI,FullTime,Data Analyst,45000,GBP,55410,GB,0,United Kingdom,Medium
2022,SE,FullTime,Data Analyst,48000,EUR,50432,ES,0,Spain,Medium
2022,SE,FullTime,Data Analyst,38000,EUR,39925,ES,0,Spain,Medium
2022,SE,FullTime,Data Analyst,169000,USD,169000,US,0,United States,Medium
2022,SE,FullTime,Data Analyst,110600,USD,110600,US,0,United States,Medium
2022,SE,FullTime,BI Developer,140000,USD,140000,US,100,United States,Medium
2022,SE,FullTime,BI Developer,120000,USD,120000,US,100,United States,Medium
2022,MI,FullTime,Data Analyst,75000,USD,75000,US,100,United States,Medium
2022,MI,FullTime,Data Analyst,60000,USD,60000,US,100,United States,Medium
2022,EN,FullTime,Data Analyst,50000,USD,50000,US,50,United States,Large
2022,MI,FullTime,MLOps Engineer,134000,USD,134000,US,100,United States,Medium
2022,MI,FullTime,MLOps Engineer,124000,USD,124000,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,166700,USD,166700,US,0,United States,Medium
2022,SE,FullTime,Data Analyst,119000,USD,119000,US,0,United States,Medium
2022,EN,FullTime,Data Scientist,124234,USD,124234,US,0,United States,Medium
2022,EN,FullTime,Data Scientist,74540,USD,74540,US,0,United States,Medium
2022,MI,FullTime,Data Analyst,100000,USD,100000,US,100,United States,Medium
2022,MI,FullTime,Data Analyst,65000,USD,65000,US,100,United States,Medium
2021,MI,FullTime,Data Analyst,1250000,INR,16904,IN,50,India,Large
2022,EN,FullTime,AI Scientist,200000,USD,200000,CA,50,Canada,Large
2022,SE,FullTime,Data Engineer,220000,USD,220000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,146000,USD,146000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,65000,EUR,68293,ES,0,Spain,Medium
2022,SE,FullTime,Data Engineer,35000,EUR,36773,ES,0,Spain,Medium
2022,SE,FullTime,Data Specialist,110000,USD,110000,US,0,United States,Medium
2022,SE,FullTime,Data Specialist,70000,USD,70000,US,0,United States,Medium
2022,EN,FullTime,Data Analyst,50000,USD,50000,US,50,United States,Large
2022,SE,FullTime,Data Engineer,120000,USD,120000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,95000,USD,95000,US,0,United States,Medium
2022,MI,FullTime,Data Analyst,150000,USD,150000,US,0,United States,Medium
2022,MI,FullTime,Data Analyst,100000,USD,100000,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,45000,EUR,47280,ES,0,Spain,Medium
2022,SE,FullTime,Data Scientist,36000,EUR,37824,ES,0,Spain,Medium
2022,SE,FullTime,Data Architect,190000,USD,190000,US,100,United States,Medium
2022,SE,FullTime,Data Architect,135000,USD,135000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,128000,USD,128000,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,81500,USD,81500,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,173000,USD,173000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,110000,USD,110000,US,100,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,192000,USD,192000,US,0,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,120000,USD,120000,US,0,United States,Medium
2022,SE,FullTime,Data Analyst,115934,USD,115934,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,81666,USD,81666,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,120000,USD,120000,US,0,United States,Medium
2022,SE,FullTime,Data Analyst,95000,USD,95000,US,0,United States,Medium
2022,SE,FullTime,Principal Machine Learning Engineer,190000,USD,190000,US,100,United States,Large
2022,SE,FullTime,Data Engineer,194000,USD,194000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,129400,USD,129400,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,201000,USD,201000,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,89200,USD,89200,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,165000,USD,165000,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,125000,USD,125000,US,0,United States,Medium
2022,SE,FullTime,Applied Scientist,230000,USD,230000,US,100,United States,Medium
2022,SE,FullTime,Applied Scientist,196000,USD,196000,US,100,United States,Medium
2022,MI,FullTime,Machine Learning Engineer,130000,USD,130000,US,0,United States,Medium
2022,MI,FullTime,Machine Learning Engineer,90000,USD,90000,US,0,United States,Medium
2022,MI,FullTime,Machine Learning Researcher,150000,USD,150000,US,100,United States,Medium
2022,MI,FullTime,Machine Learning Researcher,100000,USD,100000,US,100,United States,Medium
2022,MI,FullTime,Machine Learning Engineer,230000,USD,230000,US,0,United States,Medium
2022,MI,FullTime,Machine Learning Engineer,150000,USD,150000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,153600,USD,153600,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,106800,USD,106800,US,0,United States,Medium
2022,MI,FullTime,Machine Learning Researcher,130000,USD,130000,US,100,United States,Medium
2022,MI,FullTime,Machine Learning Researcher,100000,USD,100000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,216000,USD,216000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,144000,USD,144000,US,100,United States,Medium
2022,MI,FullTime,Data Scientist,180000,USD,180000,US,0,United States,Medium
2022,MI,FullTime,Data Scientist,120000,USD,120000,US,0,United States,Medium
2022,EN,FullTime,Data Engineer,160000,USD,160000,US,0,United States,Medium
2022,EN,FullTime,Data Engineer,135000,USD,135000,US,0,United States,Medium
2022,SE,FullTime,Data Analyst,192500,USD,192500,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,140000,USD,140000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,152500,USD,152500,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,130000,USD,130000,US,0,United States,Medium
2022,SE,FullTime,Data Analyst,65000,USD,65000,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,55000,USD,55000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,178750,USD,178750,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,160000,USD,160000,US,0,United States,Medium
2022,MI,FullTime,Machine Learning Scientist,165000,USD,165000,US,0,United States,Medium
2022,MI,FullTime,Machine Learning Scientist,135000,USD,135000,US,0,United States,Medium
2022,SE,FullTime,Analytics Engineer,170000,USD,170000,US,100,United States,Medium
2022,SE,FullTime,Analytics Engineer,125000,USD,125000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,105000,USD,105000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,70000,USD,70000,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,130000,USD,130000,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,95000,USD,95000,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,203500,USD,203500,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,152000,USD,152000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,197430,USD,197430,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,134760,USD,134760,US,100,United States,Medium
2022,MI,FullTime,Data Scientist,120000,USD,120000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,197000,USD,197000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,99000,USD,99000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,220000,USD,220000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,162000,USD,162000,US,100,United States,Medium
2022,MI,FullTime,Data Science Consultant,57000,GBP,70186,GB,0,United Kingdom,Medium
2022,MI,FullTime,Data Science Consultant,42000,GBP,51716,GB,0,United Kingdom,Medium
2022,SE,FullTime,Data Architect,149040,USD,149040,US,100,United States,Medium
2022,SE,FullTime,Data Architect,113900,USD,113900,US,100,United States,Medium
2020,MI,FullTime,Business Data Analyst,95000,USD,95000,US,0,United States,Medium
2021,SE,FullTime,Data Analyst,115000,USD,115000,US,100,United States,Small
2022,SE,FullTime,Data Engineer,100000,USD,100000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,78000,USD,78000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,120000,USD,120000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,95000,USD,95000,US,0,United States,Medium
2022,SE,FullTime,Data Specialist,110000,USD,110000,US,0,United States,Medium
2022,SE,FullTime,Data Specialist,70000,USD,70000,US,0,United States,Medium
2022,EN,FreeLance,Data Analytics Consultant,50000,USD,50000,BE,100,United States,Small
2022,SE,FullTime,Data Scientist,185900,USD,185900,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,129300,USD,129300,US,0,United States,Medium
2022,MI,FullTime,Data Analyst,150000,USD,150000,US,0,United States,Medium
2022,MI,FullTime,Data Analyst,100000,USD,100000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,230000,USD,230000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,154600,USD,154600,US,100,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,204500,USD,204500,US,0,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,142200,USD,142200,US,0,United States,Medium
2022,MI,FullTime,Data Engineer,160000,USD,160000,US,100,United States,Medium
2022,MI,FullTime,Data Engineer,75000,USD,75000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,45000,EUR,47280,ES,0,Spain,Medium
2022,SE,FullTime,Data Scientist,36000,EUR,37824,ES,0,Spain,Medium
2022,SE,FullTime,Data Engineer,213000,USD,213000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,152000,USD,152000,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,140000,USD,140000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,120000,USD,120000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,110000,USD,110000,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,70000,USD,70000,US,0,United States,Medium
2022,SE,FullTime,Machine Learning Software Engineer,227200,USD,227200,CA,100,Canada,Medium
2022,SE,FullTime,Machine Learning Software Engineer,168000,USD,168000,CA,100,Canada,Medium
2022,SE,FullTime,ML Engineer,243000,USD,243000,US,100,United States,Medium
2022,SE,FullTime,ML Engineer,183000,USD,183000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,175000,USD,175000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,150000,USD,150000,US,0,United States,Medium
2022,MI,FullTime,Data Scientist,130000,USD,130000,US,100,United States,Medium
2022,MI,FullTime,Data Scientist,90000,USD,90000,US,100,United States,Medium
2022,MI,FullTime,Data Analyst,165000,USD,165000,US,0,United States,Medium
2022,MI,FullTime,Data Analyst,124000,USD,124000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,178000,USD,178000,CA,0,Canada,Medium
2022,SE,FullTime,Data Engineer,132000,USD,132000,CA,0,Canada,Medium
2022,SE,FullTime,Data Engineer,300000,USD,300000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,130000,USD,130000,US,0,United States,Medium
2022,SE,FullTime,Data Analyst,169000,USD,169000,US,0,United States,Medium
2022,SE,FullTime,Data Analyst,110600,USD,110600,US,0,United States,Medium
2022,SE,FullTime,Data Analyst,116000,USD,116000,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,96000,USD,96000,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,75000,GBP,92350,GB,0,United Kingdom,Medium
2022,SE,FullTime,Data Analyst,57000,GBP,70186,GB,0,United Kingdom,Medium
2022,SE,FullTime,Data Analyst,105000,USD,105000,US,0,United States,Medium
2022,SE,FullTime,Data Analyst,70000,USD,70000,US,0,United States,Medium
2022,MI,FullTime,Machine Learning Researcher,137000,CAD,105236,CA,50,Canada,Large
2022,SE,FullTime,Data Engineer,194000,USD,194000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,129400,USD,129400,US,100,United States,Medium
2022,SE,FullTime,Data Architect,190000,USD,190000,US,100,United States,Medium
2022,SE,FullTime,Data Architect,135000,USD,135000,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,100000,USD,100000,US,0,United States,Medium
2022,SE,FullTime,Data Analyst,70000,USD,70000,US,0,United States,Medium
2022,EN,FullTime,Machine Learning Engineer,189750,USD,189750,US,0,United States,Medium
2022,EN,FullTime,Machine Learning Engineer,140250,USD,140250,US,0,United States,Medium
2022,SE,FullTime,Data Analyst,130000,USD,130000,US,0,United States,Medium
2022,SE,FullTime,Data Analyst,100000,USD,100000,US,0,United States,Medium
2022,MI,FullTime,Data Analyst,160000,USD,160000,US,0,United States,Medium
2022,MI,FullTime,Data Analyst,109000,USD,109000,US,0,United States,Medium
2022,SE,FullTime,Research Engineer,250000,USD,250000,US,0,United States,Medium
2022,SE,FullTime,Research Engineer,150000,USD,150000,US,0,United States,Medium
2022,MI,FullTime,Data Analyst,206000,USD,206000,US,0,United States,Medium
2022,MI,FullTime,Data Analyst,160000,USD,160000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,135000,USD,135000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,120000,USD,120000,US,0,United States,Medium
2022,EN,FullTime,Data Engineer,160000,USD,160000,US,0,United States,Medium
2022,EN,FullTime,Data Engineer,135000,USD,135000,US,0,United States,Medium
2022,MI,FullTime,Data Analyst,150000,USD,150000,US,0,United States,Medium
2022,MI,FullTime,Data Analyst,100000,USD,100000,US,0,United States,Medium
2022,MI,FullTime,Data Engineer,120000,USD,120000,US,0,United States,Medium
2022,MI,FullTime,Data Engineer,95000,USD,95000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,65000,EUR,68293,ES,0,Spain,Medium
2022,SE,FullTime,Data Engineer,40000,EUR,42026,ES,0,Spain,Medium
2022,SE,FullTime,Data Engineer,191200,USD,191200,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,130000,USD,130000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,191200,USD,191200,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,130000,USD,130000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,230000,USD,230000,US,0,United States,Large
2022,SE,FullTime,Data Engineer,154600,USD,154600,US,0,United States,Large
2022,SE,FullTime,Data Engineer,120000,USD,120000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,95000,USD,95000,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,140000,USD,140000,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,120000,USD,120000,US,0,United States,Medium
2022,SE,FullTime,Data Analyst,169000,USD,169000,US,0,United States,Medium
2022,SE,FullTime,Data Analyst,110600,USD,110600,US,0,United States,Medium
2022,MI,FullTime,Data Analyst,80000,USD,80000,US,100,United States,Large
2022,SE,FullTime,Data Engineer,185900,USD,185900,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,129300,USD,129300,US,0,United States,Medium
2022,SE,FullTime,Analytics Engineer,135000,USD,135000,US,0,United States,Medium
2022,SE,FullTime,Analytics Engineer,110000,USD,110000,US,0,United States,Medium
2022,MI,FullTime,Data Analytics Manager,155000,USD,155000,US,0,United States,Medium
2022,MI,FullTime,Data Analytics Manager,140000,USD,140000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,205000,USD,205000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,150000,USD,150000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,179500,USD,179500,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,134000,USD,134000,US,0,United States,Medium
2022,MI,FullTime,Data Scientist,180000,USD,180000,US,0,United States,Medium
2022,MI,FullTime,Data Scientist,120000,USD,120000,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,185900,USD,185900,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,129300,USD,129300,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,175000,USD,175000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,145000,USD,145000,US,100,United States,Medium
2022,SE,FullTime,Data Architect,235000,USD,235000,US,100,United States,Medium
2022,SE,FullTime,Data Architect,175000,USD,175000,US,100,United States,Medium
2022,EN,FullTime,Data Science Consultant,26000,EUR,27317,ES,50,Spain,Large
2022,MI,FullTime,Data Engineer,160000,USD,160000,US,100,United States,Medium
2022,MI,FullTime,Data Engineer,90000,USD,90000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,65000,EUR,68293,ES,0,Spain,Medium
2022,SE,FullTime,Data Engineer,35000,EUR,36773,ES,0,Spain,Medium
2022,SE,FullTime,Data Engineer,145000,USD,145000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,115000,USD,115000,US,0,United States,Medium
2022,MI,FullTime,Data Specialist,165000,USD,165000,US,0,United States,Medium
2022,MI,FullTime,Data Specialist,135000,USD,135000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,168400,USD,168400,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,105200,USD,105200,US,0,United States,Medium
2022,MI,FullTime,Deep Learning Engineer,70000,GBP,86193,GB,100,United Kingdom,Medium
2022,MI,FullTime,Deep Learning Engineer,40000,GBP,49253,GB,100,United Kingdom,Medium
2022,SE,FullTime,Data Engineer,200000,USD,200000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,160000,USD,160000,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,45000,EUR,47280,ES,0,Spain,Medium
2022,SE,FullTime,Data Scientist,36000,EUR,37824,ES,0,Spain,Medium
2022,SE,FullTime,Data Scientist,198800,USD,198800,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,122600,USD,122600,US,0,United States,Medium
2022,SE,FullTime,Data Analyst,130000,USD,130000,US,0,United States,Medium
2022,SE,FullTime,Data Analyst,100000,USD,100000,US,0,United States,Medium
2022,MI,FullTime,Analytics Engineer,85000,GBP,104663,GB,0,United Kingdom,Medium
2022,MI,FullTime,Analytics Engineer,60000,GBP,73880,GB,0,United Kingdom,Medium
2022,SE,FullTime,Data Engineer,125000,USD,125000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,110000,USD,110000,US,100,United States,Medium
2022,MI,FullTime,Data Analyst,165000,USD,165000,US,0,United States,Medium
2022,MI,FullTime,Data Analyst,124000,USD,124000,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,148000,USD,148000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,107000,USD,107000,US,100,United States,Medium
2022,MI,FullTime,Data Analyst,150000,USD,150000,US,0,United States,Medium
2022,MI,FullTime,Data Analyst,100000,USD,100000,US,0,United States,Medium
2022,EN,FullTime,Data Engineer,160000,USD,160000,US,0,United States,Medium
2022,EN,FullTime,Data Engineer,135000,USD,135000,US,0,United States,Medium
